user_id,transaction_date,region,product_category,sale_amount,status,city,age,subscription,raw_timestamp,email,username,price,store_id
1551,2025-02-25,Central,Clothing,1776.23,,Ahmedabad,47,Premium,2025-02-25 17:26:33,user1551@example.com,user1551,1498.11,S001
1295,2025-07-08,North,Furniture,2350.27,Cancelled,Bangalore,29,Basic,2025-07-08 20:24:32,user1295@example.com,user1295,2177.17,S020
1189,2025-09-29,East,Groceries,370.9,Pending,Hyderabad,50,Basic,2025-09-29 16:40:30,,,419.62,S004
1518,2025-04-05,North,Furniture,4721.39,,Mumbai,38,Basic,2025-04-05 03:04:40,user1518@example.com,user1518,4718.61,S015
1119,2025-03-29,East,Electronics,2829.92,Completed,Pune,22,Premium,2025-03-29 02:49:46,user1119@example.com,user1119,3156.83,S028
1660,2025-12-13,South,Clothing,3277.94,Completed,Bangalore,28,Premium,2025-12-13 19:50:14,user1660@example.com,user1660,3071.85,S021
1367,2025-03-23,East,Office Supplies,2433.65,Cancelled,Pune,19,Basic,2025-03-23 07:20:55,user1367@example.com,user1367,2171.54,S010
1597,2025-02-06,Central,Groceries,1916.07,Completed,Kolkata,46,Basic,2025-02-06 12:47:39,user1597@example.com,user1597,2183.8,S030
1783,2025-03-01,Central,Office Supplies,2668.0,Pending,Chennai,31,Basic,2025-03-01 20:00:18,user1783@example.com,user1783,2786.84,S016
1094,2025-08-18,North,Electronics,4530.5,Cancelled,Ahmedabad,45,Premium,2025-08-18 13:35:50,user1094@example.com,user1094,4372.57,S016
1629,2025-08-20,West,Electronics,3092.14,Cancelled,Pune,32,Premium,2025-08-20 04:32:01,user1629@example.com,user1629,3728.07,S017
1509,2025-11-04,North,Furniture,2577.18,Cancelled,Hyderabad,26,Premium,2025-11-04 17:06:30,user1509@example.com,user1509,2629.75,S013
1299,2025-03-26,Central,Clothing,226.82,Cancelled,Hyderabad,24,Premium,2025-03-26 20:02:44,user1299@example.com,user1299,261.45,S024
1083,2025-11-30,Central,Electronics,1854.72,,Kolkata,25,Basic,2025-11-30 04:07:51,user1083@example.com,user1083,2118.94,S014
1607,2025-01-24,East,Furniture,3219.91,,Delhi,59,Premium,2025-01-24 03:29:29,user1607@example.com,,3455.31,S020
1648,2025-05-01,West,Clothing,3784.36,Pending,Pune,32,Basic,2025-05-01 12:14:38,user1648@example.com,user1648,3459.7,S006
1582,2025-07-15,Central,Furniture,312.11,,Ahmedabad,23,Premium,2025-07-15 22:44:36,user1582@example.com,user1582,382.44,S011
1549,2025-05-21,West,Groceries,3698.87,Pending,Hyderabad,33,Basic,2025-05-21 00:18:51,user1549@example.com,user1549,3289.94,S002
1015,2025-09-07,North,Groceries,3847.02,Cancelled,Kolkata,54,Premium,2025-09-07 18:29:45,user1015@example.com,user1015,3946.38,S011
1347,2025-10-23,West,Furniture,1577.32,Pending,Delhi,58,Basic,2025-10-23 07:15:16,user1347@example.com,user1347,1548.5,S014
1281,2025-07-19,Central,Groceries,3602.74,Pending,Ahmedabad,32,Premium,2025-07-19 11:12:04,user1281@example.com,user1281,3442.62,S027
1221,2025-04-29,South,Electronics,1688.17,Pending,Ahmedabad,37,Premium,2025-04-29 09:42:07,user1221@example.com,user1221,1444.84,S013
1627,2025-08-02,Central,Clothing,2707.72,,Chennai,31,Premium,2025-08-02 16:23:30,user1627@example.com,user1627,3217.78,S016
1400,2025-07-23,East,Clothing,525.87,Completed,Bangalore,36,Basic,2025-07-23 02:24:13,user1400@example.com,user1400,611.01,S010
1530,2025-03-02,Central,Electronics,1684.49,Completed,Hyderabad,38,Basic,2025-03-02 11:50:13,user1530@example.com,user1530,1891.09,S006
1035,2025-07-20,South,Office Supplies,3542.26,Cancelled,Chennai,37,Premium,2025-07-20 00:39:40,user1035@example.com,user1035,4313.09,S013
1100,2025-09-07,Central,Groceries,332.51,Cancelled,Ahmedabad,53,Basic,2025-09-07 14:11:13,user1100@example.com,user1100,371.15,S023
1570,2025-02-27,East,Office Supplies,0.0,Completed,Hyderabad,55,Basic,2025-02-27 00:15:11,user1570@example.com,user1570,,S025
1713,2025-06-07,North,Electronics,4009.02,Cancelled,Chennai,44,Premium,2025-06-07 06:04:09,user1713@example.com,user1713,3502.13,S028
1291,2025-02-05,South,Furniture,1724.42,Cancelled,Delhi,39,Premium,2025-02-05 03:37:23,user1291@example.com,user1291,2102.66,S029
1206,2025-01-19,Central,Furniture,2325.58,Pending,Chennai,23,Basic,2025-01-19 01:22:29,user1206@example.com,user1206,2266.44,S016
1121,2025-08-03,South,Clothing,2881.36,Cancelled,Mumbai,34,Basic,2025-08-03 04:38:56,user1121@example.com,user1121,3487.51,S027
1132,2025-11-29,East,Furniture,483.09,Pending,Kolkata,47,Basic,2025-11-29 22:15:14,user1132@example.com,user1132,502.07,S030
1405,2025-09-27,West,Furniture,3287.96,Cancelled,Ahmedabad,54,Basic,2025-09-27 15:36:08,user1405@example.com,user1405,3686.17,S028
1555,2025-01-09,South,Office Supplies,5909.45,Pending,Chennai,43,Premium,2025-01-09 17:31:32,user1555@example.com,user1555,4931.24,S019
1308,2025-11-01,West,Electronics,961.44,Cancelled,Mumbai,23,Basic,2025-11-01 18:42:21,user1308@example.com,user1308,1037.63,S030
1427,2025-09-28,East,Electronics,3496.09,Pending,Pune,28,Basic,2025-09-28 20:05:15,user1427@example.com,user1427,2941.39,S019
1138,2025-04-21,West,Electronics,1090.54,Cancelled,Mumbai,45,Basic,2025-04-21 10:44:43,user1138@example.com,user1138,992.2,S006
1569,2025-06-20,West,Groceries,0.0,Cancelled,Delhi,33,Premium,2025-06-20 22:57:06,user1569@example.com,user1569,,S008
1628,2025-12-24,West,Clothing,2713.02,Pending,Mumbai,22,Basic,2025-12-24 14:48:42,user1628@example.com,user1628,2783.46,S021
1524,2025-03-17,North,Clothing,0.0,Completed,Hyderabad,17,Premium,2025-03-17 02:38:57,user1524@example.com,user1524,,S022
1426,2025-08-03,South,Clothing,0.0,,Mumbai,20,Premium,2025-08-03 23:18:42,user1426@example.com,user1426,,S009
1227,2025-02-09,Central,Furniture,3050.87,Pending,Chennai,39,Basic,2025-02-09 10:14:53,user1227@example.com,user1227,2928.44,S008
1283,2025-12-31,Central,Furniture,3523.98,Completed,Pune,36,Premium,2025-12-31 15:52:10,user1283@example.com,user1283,4186.93,S015
1690,2025-08-15,South,Clothing,1018.98,Completed,Delhi,60,Premium,2025-08-15 23:59:12,user1690@example.com,,1267.3,S022
1363,2025-12-05,South,Groceries,3362.67,Cancelled,Mumbai,47,Premium,2025-12-05 09:00:27,user1363@example.com,user1363,3147.59,S016
1761,2025-09-13,North,Groceries,976.11,Cancelled,Kolkata,22,Basic,2025-09-13 22:20:48,user1761@example.com,user1761,1023.85,S019
1200,2025-01-03,West,Furniture,2529.63,Completed,Bangalore,24,Premium,2025-01-03 00:04:47,user1200@example.com,user1200,2805.74,S026
1316,2025-04-14,West,Groceries,0.0,,Hyderabad,51,Premium,2025-04-14 12:17:19,user1316@example.com,user1316,,S030
1767,2025-05-27,North,Electronics,1458.27,Cancelled,Ahmedabad,22,Basic,2025-05-27 19:17:01,user1767@example.com,user1767,1513.96,S022
1591,2025-03-19,East,Office Supplies,4282.66,Cancelled,Kolkata,37,Basic,2025-03-19 22:14:03,user1591@example.com,,4700.42,S025
1042,2025-09-01,East,Groceries,729.46,Cancelled,Kolkata,17,Premium,2025-09-01 09:53:41,user1042@example.com,user1042,716.61,S001
1066,2025-01-02,South,Clothing,2660.1,,Kolkata,35,Premium,2025-01-02 10:27:33,user1066@example.com,user1066,2989.94,S022
1156,2025-02-28,South,Office Supplies,3384.48,,Chennai,34,Basic,2025-02-28 12:37:26,user1156@example.com,user1156,3478.46,S020
1442,2025-04-07,South,Electronics,369.07,Cancelled,Ahmedabad,53,Basic,2025-04-07 11:30:08,user1442@example.com,user1442,433.86,S018
1070,2025-06-10,North,Electronics,1709.16,Pending,Kolkata,39,Basic,2025-06-10 14:20:33,,user1070,1851.02,S008
1488,2025-12-14,East,Furniture,594.78,,Delhi,44,Basic,2025-12-14 18:44:34,user1488@example.com,user1488,741.95,S023
1069,2025-09-03,West,Office Supplies,3902.39,Completed,Hyderabad,39,Basic,2025-09-03 16:46:55,user1069@example.com,user1069,4111.12,S008
1162,2025-04-02,North,Clothing,0.0,Pending,Pune,55,Premium,2025-04-02 04:11:15,user1162@example.com,user1162,,S006
1061,2025-11-11,West,Groceries,2936.66,Completed,Kolkata,37,Basic,2025-11-11 18:52:40,user1061@example.com,user1061,2766.16,S023
1720,2025-09-05,Central,Clothing,4140.28,Cancelled,Ahmedabad,60,Basic,2025-09-05 04:28:32,user1720@example.com,user1720,4683.56,S003
1275,2025-07-21,East,Groceries,0.0,Completed,Mumbai,49,Premium,2025-07-21 15:14:13,user1275@example.com,user1275,,S027
1160,2025-09-06,South,Clothing,3119.63,Pending,Kolkata,21,Premium,2025-09-06 08:00:58,user1160@example.com,user1160,2955.67,S025
1770,2025-07-04,North,Electronics,5049.34,Pending,Mumbai,48,Basic,2025-07-04 20:28:41,user1770@example.com,user1770,4243.1,S009
1348,2025-11-08,Central,Groceries,2429.23,Completed,Delhi,51,Basic,2025-11-08 17:08:05,user1348@example.com,user1348,2046.95,S010
1008,2025-11-19,North,Furniture,1678.33,,Bangalore,16,Basic,2025-11-19 07:56:03,user1008@example.com,user1008,1620.03,S027
1423,2025-01-09,East,Clothing,18.4,,Chennai,55,Basic,2025-01-09 00:40:26,user1423@example.com,user1423,21.16,S015
1048,2025-08-17,West,Furniture,4089.27,Pending,Bangalore,29,Premium,2025-08-17 02:02:24,,user1048,3781.83,S008
1363,2025-12-30,North,Groceries,1017.31,Completed,Bangalore,40,Basic,2025-12-30 09:14:12,user1363@example.com,user1363,1046.74,S023
1319,2025-02-21,East,Furniture,1835.71,Pending,Ahmedabad,25,Basic,2025-02-21 05:05:54,user1319@example.com,user1319,1578.14,S023
1550,2025-05-15,South,Electronics,0.0,,Chennai,53,Premium,2025-05-15 06:36:27,user1550@example.com,user1550,,S001
1358,2025-02-18,West,Groceries,4741.3,Cancelled,Chennai,60,Basic,2025-02-18 11:40:01,user1358@example.com,user1358,4683.58,S019
1722,2025-12-05,West,Office Supplies,1156.75,Pending,Chennai,57,Basic,2025-12-05 17:23:46,user1722@example.com,user1722,1013.73,S008
1278,2025-03-19,Central,Electronics,4141.99,Completed,Pune,32,Basic,2025-03-19 20:17:40,,user1278,4771.02,S004
1640,2025-06-10,Central,Groceries,3070.43,Cancelled,Bangalore,49,Basic,2025-06-10 14:42:29,user1640@example.com,user1640,3384.41,S007
1786,2025-09-28,Central,Furniture,3380.44,Completed,Delhi,36,Basic,2025-09-28 19:41:36,user1786@example.com,user1786,3555.08,S015
1412,2025-05-24,Central,Furniture,914.25,Pending,Hyderabad,39,Premium,2025-05-24 05:47:18,user1412@example.com,user1412,899.81,S027
1162,2025-07-12,Central,Groceries,895.63,Pending,Mumbai,31,Basic,2025-07-12 12:50:46,user1162@example.com,user1162,918.05,S020
1707,2025-01-12,West,Electronics,1110.7,Pending,Kolkata,19,Basic,2025-01-12 17:25:27,user1707@example.com,,1151.97,S022
1010,2025-12-14,South,Electronics,0.0,Pending,Ahmedabad,46,Basic,2025-12-14 06:19:57,user1010@example.com,user1010,,S027
1638,2025-04-21,East,Electronics,0.0,,Pune,35,Basic,2025-04-21 16:24:19,user1638@example.com,,,S024
1543,2025-08-03,East,Furniture,0.0,,Kolkata,23,Basic,2025-08-03 06:23:44,user1543@example.com,user1543,,S008
1673,2025-06-15,West,Office Supplies,3426.0,Pending,Bangalore,20,Basic,2025-06-15 08:52:12,user1673@example.com,user1673,3234.85,S028
1142,2025-07-11,Central,Clothing,0.0,Completed,Ahmedabad,34,Premium,2025-07-11 19:55:14,user1142@example.com,user1142,,S017
1248,2025-05-16,South,Clothing,2760.92,Cancelled,Delhi,24,Premium,2025-05-16 02:26:08,user1248@example.com,user1248,3236.22,S007
1215,2025-03-11,West,Groceries,772.49,Cancelled,Delhi,40,Basic,2025-03-11 04:30:27,user1215@example.com,user1215,909.61,S007
1640,2025-09-20,West,Office Supplies,2299.38,Completed,Hyderabad,48,Premium,2025-09-20 11:50:21,user1640@example.com,user1640,2127.13,S026
1008,2025-11-11,South,Groceries,934.37,Pending,Mumbai,51,Basic,2025-11-11 14:25:37,user1008@example.com,,1008.6,S029
1636,2025-05-01,North,Furniture,1060.18,Pending,Bangalore,57,Basic,2025-05-01 14:29:23,user1636@example.com,user1636,1296.37,S022
1642,2025-05-07,North,Furniture,2414.52,Pending,Delhi,26,Basic,2025-05-07 06:54:46,,user1642,2635.68,S029
1272,2025-09-13,North,Clothing,3962.74,Cancelled,Pune,46,Basic,2025-09-13 23:05:42,user1272@example.com,user1272,4138.8,S017
1611,2025-03-29,West,Electronics,3149.37,Pending,Pune,19,Basic,2025-03-29 12:47:32,user1611@example.com,user1611,3835.47,S008
1741,2025-09-12,West,Clothing,1943.73,Cancelled,Mumbai,33,Premium,2025-09-12 00:50:44,user1741@example.com,user1741,1792.61,S030
1225,2025-12-24,Central,Furniture,668.47,Pending,Hyderabad,48,Premium,2025-12-24 17:26:04,user1225@example.com,user1225,633.51,S009
1728,2025-01-18,North,Furniture,1841.49,Completed,Pune,35,Basic,2025-01-18 02:40:00,user1728@example.com,user1728,1728.09,S017
1704,2025-01-18,West,Office Supplies,1063.26,,Bangalore,41,Premium,2025-01-18 20:47:33,user1704@example.com,user1704,1140.1,S010
1725,2025-05-20,North,Office Supplies,1789.36,Cancelled,Hyderabad,53,Basic,2025-05-20 11:20:26,user1725@example.com,user1725,2094.2,S005
1152,2025-01-25,Central,Clothing,0.0,,Ahmedabad,45,Basic,2025-01-25 11:02:07,user1152@example.com,user1152,,S014
1758,2025-03-04,North,Groceries,2063.48,Cancelled,Chennai,22,Premium,2025-03-04 18:11:03,user1758@example.com,user1758,2203.24,S028
1392,2025-07-15,Central,Furniture,1437.5,,Bangalore,52,Premium,2025-07-15 14:56:05,user1392@example.com,user1392,1683.08,S018
1487,2025-11-23,South,Furniture,1891.87,,Hyderabad,22,Premium,2025-11-23 18:12:56,user1487@example.com,user1487,1706.46,S003
1798,2025-06-17,North,Groceries,1045.67,,Hyderabad,35,Premium,2025-06-17 16:47:24,,user1798,1035.59,S015
1599,2025-05-14,South,Furniture,1058.91,Cancelled,Delhi,40,Basic,2025-05-14 11:15:39,user1599@example.com,user1599,1099.37,S015
1705,2025-03-21,North,Electronics,1675.84,Pending,Ahmedabad,36,Premium,2025-03-21 23:55:00,user1705@example.com,user1705,1545.0,S004
1753,2025-07-29,West,Furniture,2491.45,Pending,Ahmedabad,27,Basic,2025-07-29 00:20:23,,user1753,2546.63,S023
1242,2025-07-05,Central,Office Supplies,2931.48,Completed,Hyderabad,34,Basic,2025-07-05 15:25:53,user1242@example.com,user1242,3121.85,S003
1508,2025-12-20,Central,Office Supplies,2629.65,,Mumbai,60,Basic,2025-12-20 14:51:16,user1508@example.com,user1508,2444.96,S028
1105,2025-12-03,East,Clothing,1123.28,Completed,Delhi,19,Basic,2025-12-03 20:27:00,,,1026.23,S022
1482,2025-01-18,East,Electronics,1576.36,Completed,Ahmedabad,56,Premium,2025-01-18 23:28:40,user1482@example.com,user1482,1334.01,S009
1089,2025-07-04,East,Electronics,607.38,Cancelled,Chennai,49,Premium,2025-07-04 04:30:17,user1089@example.com,user1089,715.76,S004
1772,2025-10-08,East,Groceries,4099.85,Completed,Delhi,26,Basic,2025-10-08 01:34:31,user1772@example.com,user1772,4864.96,S021
1751,2025-08-13,North,Furniture,3035.8,Completed,Pune,25,Basic,2025-08-13 08:21:43,user1751@example.com,user1751,2853.3,S018
1547,2025-08-22,East,Groceries,2640.37,Cancelled,Hyderabad,25,Premium,2025-08-22 16:08:56,,user1547,2810.46,S001
1321,2025-04-07,West,Groceries,1660.03,Completed,Hyderabad,35,Basic,2025-04-07 17:18:54,user1321@example.com,user1321,1770.43,S015
1155,2025-04-08,South,Electronics,2942.0,Completed,Chennai,48,Premium,2025-04-08 19:00:48,user1155@example.com,user1155,2736.97,S027
1669,2025-12-10,Central,Office Supplies,2033.3,Cancelled,Kolkata,45,Basic,2025-12-10 11:04:16,user1669@example.com,user1669,2004.55,S006
1001,2025-08-06,East,Groceries,5149.74,Completed,Bangalore,22,Basic,2025-08-06 18:52:14,user1001@example.com,user1001,4387.31,S013
1123,2025-09-02,East,Clothing,2697.7,Cancelled,Mumbai,34,Basic,2025-09-02 08:12:08,user1123@example.com,user1123,2408.45,S018
1520,2025-06-18,West,Electronics,2461.43,Pending,Pune,31,Premium,2025-06-18 00:07:34,user1520@example.com,user1520,3061.63,S001
1683,2025-02-22,North,Electronics,2873.08,Pending,Delhi,43,Premium,2025-02-22 19:37:01,user1683@example.com,user1683,2809.21,S015
1672,2025-09-01,North,Clothing,2439.73,Completed,Hyderabad,50,Premium,2025-09-01 02:57:34,user1672@example.com,user1672,2978.64,S022
1044,2025-03-29,South,Clothing,3662.17,Pending,Bangalore,36,Basic,2025-03-29 08:16:58,user1044@example.com,user1044,4147.39,S016
1607,2025-09-19,East,Furniture,892.08,Pending,Mumbai,29,Premium,2025-09-19 07:00:19,user1607@example.com,user1607,1032.39,S003
1607,2025-04-22,East,Furniture,682.35,Cancelled,Pune,22,Premium,2025-04-22 17:49:24,user1607@example.com,user1607,691.7,S020
1294,2025-04-09,East,Clothing,2282.15,Cancelled,Chennai,20,Basic,2025-04-09 13:06:18,user1294@example.com,user1294,2243.46,S010
1315,2025-12-28,West,Groceries,918.06,Completed,Mumbai,46,Basic,2025-12-28 12:38:02,user1315@example.com,user1315,1004.57,S003
1059,2025-10-07,East,Clothing,3803.2,,Kolkata,21,Basic,2025-10-07 23:27:38,user1059@example.com,user1059,4634.08,S025
1034,2025-08-30,North,Electronics,113.33,Pending,Ahmedabad,22,Premium,2025-08-30 14:07:53,user1034@example.com,user1034,122.79,S023
1267,2025-10-30,Central,Electronics,564.12,,Ahmedabad,50,Basic,2025-10-30 20:31:44,user1267@example.com,user1267,518.75,S029
1687,2025-09-17,East,Electronics,910.95,,Pune,53,Basic,2025-09-17 10:39:51,user1687@example.com,user1687,879.61,S026
1059,2025-04-27,West,Groceries,685.62,Completed,Hyderabad,57,Premium,2025-04-27 17:55:15,user1059@example.com,user1059,753.62,S003
1544,2025-07-30,West,Groceries,4830.31,,Mumbai,22,Basic,2025-07-30 00:21:00,user1544@example.com,user1544,4380.75,S001
1701,2025-08-26,East,Groceries,153.6,Cancelled,Pune,34,Basic,2025-08-26 13:28:01,user1701@example.com,user1701,180.18,S005
1139,2025-12-06,East,Office Supplies,3203.15,Pending,Hyderabad,52,Premium,2025-12-06 11:02:41,user1139@example.com,user1139,2821.9,S001
1076,2025-07-21,North,Electronics,2776.3,Completed,Ahmedabad,20,Basic,2025-07-21 16:50:16,user1076@example.com,user1076,2939.1,S010
1708,2025-01-13,West,Electronics,1786.73,Completed,Mumbai,45,Basic,2025-01-13 06:18:11,user1708@example.com,user1708,2029.08,S013
1002,2025-04-04,Central,Clothing,1641.52,,Mumbai,16,Premium,2025-04-04 14:39:05,user1002@example.com,user1002,1392.44,S019
1206,2025-06-02,West,Groceries,1089.78,Cancelled,Bangalore,25,Premium,2025-06-02 17:07:03,user1206@example.com,user1206,1058.4,S014
1370,2025-10-26,West,Furniture,5054.29,,Ahmedabad,58,Basic,2025-10-26 16:06:05,user1370@example.com,user1370,4926.96,S008
1453,2025-11-07,Central,Electronics,2860.19,,Bangalore,55,Basic,2025-11-07 04:34:03,user1453@example.com,user1453,3351.45,S004
1222,2025-02-04,North,Furniture,3021.23,Completed,Mumbai,26,Premium,2025-02-04 02:43:20,user1222@example.com,user1222,2698.5,S023
1559,2025-04-04,West,Clothing,1765.05,Cancelled,Chennai,29,Premium,2025-04-04 17:33:47,user1559@example.com,user1559,1560.2,S003
1157,2025-06-14,East,Office Supplies,4151.4,Pending,Bangalore,19,Basic,2025-06-14 18:44:22,user1157@example.com,user1157,4559.71,S017
1666,2025-11-25,Central,Clothing,3148.06,Completed,Mumbai,41,Basic,2025-11-25 03:52:01,user1666@example.com,user1666,2922.6,S006
1249,2025-04-20,North,Electronics,0.0,Cancelled,Chennai,34,Premium,2025-04-20 12:37:15,user1249@example.com,user1249,,S012
1434,2025-09-02,South,Electronics,0.0,,Kolkata,39,Basic,2025-09-02 18:18:04,user1434@example.com,user1434,,S014
1200,2025-09-08,West,Electronics,1458.56,,Chennai,34,Premium,2025-09-08 17:48:02,user1200@example.com,user1200,1637.36,S019
1428,2025-02-19,East,Groceries,4309.32,Completed,Mumbai,39,Basic,2025-02-19 05:56:41,user1428@example.com,user1428,4014.27,S019
1477,2025-08-15,Central,Electronics,1558.6,Cancelled,Ahmedabad,39,Basic,2025-08-15 13:18:59,user1477@example.com,user1477,1588.53,S006
1201,2025-01-05,Central,Electronics,477.36,Completed,Mumbai,23,Premium,2025-01-05 07:53:13,user1201@example.com,user1201,535.73,S026
1272,2025-11-11,West,Furniture,3924.72,Completed,Hyderabad,20,Premium,2025-11-11 07:17:06,user1272@example.com,user1272,4561.31,S002
1564,2025-10-04,North,Office Supplies,0.0,Pending,Hyderabad,41,Premium,2025-10-04 00:44:38,user1564@example.com,user1564,,S023
1276,2025-01-30,Central,Groceries,3833.82,Completed,Pune,50,Premium,2025-01-30 00:35:46,user1276@example.com,user1276,3216.4,S026
1089,2025-09-05,East,Furniture,3277.09,Cancelled,Kolkata,58,Basic,2025-09-05 23:19:16,,user1089,3004.65,S013
1234,2025-10-19,Central,Groceries,3226.5,Completed,Mumbai,38,Premium,2025-10-19 03:24:01,user1234@example.com,,3468.01,S030
1635,2025-06-28,South,Groceries,665.68,Cancelled,Chennai,17,Basic,2025-06-28 01:48:51,user1635@example.com,user1635,559.81,S010
1321,2025-07-18,West,Office Supplies,5612.43,,Chennai,24,Basic,2025-07-18 14:49:56,user1321@example.com,user1321,4688.11,S025
1737,2025-04-18,South,Clothing,387.59,Completed,Pune,25,Basic,2025-04-18 06:20:00,user1737@example.com,user1737,458.11,S024
1800,2025-11-16,Central,Office Supplies,1935.73,Pending,Bangalore,57,Premium,2025-11-16 16:23:11,,user1800,2073.85,S019
1473,2025-05-20,Central,Groceries,1678.02,,Mumbai,60,Basic,2025-05-20 12:23:25,user1473@example.com,user1473,2050.33,S023
1423,2025-10-03,Central,Groceries,124.21,Cancelled,Delhi,27,Premium,2025-10-03 02:14:32,user1423@example.com,user1423,117.31,S027
1429,2025-06-20,Central,Clothing,1308.43,,Bangalore,36,Basic,2025-06-20 20:46:01,user1429@example.com,,1253.14,S028
1144,2025-04-05,Central,Groceries,2087.31,Completed,Bangalore,38,Basic,2025-04-05 00:32:59,user1144@example.com,user1144,2275.81,S029
1237,2025-09-01,South,Furniture,3164.06,,Chennai,27,Basic,2025-09-01 16:05:05,user1237@example.com,user1237,2946.59,S012
1793,2025-09-10,East,Furniture,4321.13,,Mumbai,54,Premium,2025-09-10 14:37:56,user1793@example.com,user1793,4282.98,S015
1150,2025-07-29,South,Groceries,3224.19,Pending,Bangalore,35,Premium,2025-07-29 00:24:21,user1150@example.com,user1150,3098.47,S027
1751,2025-12-24,South,Office Supplies,1337.33,Pending,Hyderabad,52,Basic,2025-12-24 19:29:32,user1751@example.com,user1751,1323.14,S029
1450,2025-12-20,West,Groceries,593.01,,Bangalore,41,Basic,2025-12-20 04:44:18,user1450@example.com,user1450,627.24,S015
1179,2025-10-01,North,Groceries,4968.4,Cancelled,Chennai,20,Basic,2025-10-01 18:08:23,user1179@example.com,user1179,4274.19,S007
1058,2025-11-01,North,Furniture,1370.31,Completed,Hyderabad,58,Basic,2025-11-01 19:22:14,user1058@example.com,user1058,1192.74,S025
1377,2025-05-15,Central,Electronics,0.0,,Kolkata,27,Basic,2025-05-15 17:13:52,user1377@example.com,user1377,,S003
1525,2025-12-04,South,Clothing,4526.16,Pending,Kolkata,59,Premium,2025-12-04 13:39:29,user1525@example.com,user1525,4573.25,S020
1467,2025-12-25,East,Clothing,4552.33,,Kolkata,58,Basic,2025-12-25 11:33:24,user1467@example.com,user1467,3905.64,S027
1043,2025-01-25,West,Furniture,64.41,Completed,Ahmedabad,57,Basic,2025-01-25 09:19:55,user1043@example.com,user1043,58.42,S008
1774,2025-07-12,South,Office Supplies,1613.18,Pending,Kolkata,17,Basic,2025-07-12 07:53:17,user1774@example.com,user1774,1606.28,S018
1402,2025-11-06,South,Electronics,2324.25,Pending,Chennai,19,Premium,2025-11-06 23:15:34,user1402@example.com,user1402,2379.02,S009
1067,2025-02-27,West,Groceries,3935.13,,Pune,33,Basic,2025-02-27 16:09:58,user1067@example.com,user1067,3892.51,S016
1020,2025-06-25,West,Electronics,0.0,Completed,Mumbai,49,Premium,2025-06-25 15:51:19,,user1020,,S014
1004,2025-12-19,Central,Groceries,4485.84,Completed,Delhi,53,Premium,2025-12-19 12:11:03,user1004@example.com,user1004,3958.83,S026
1315,2025-03-25,North,Electronics,1354.7,Cancelled,Delhi,46,Basic,2025-03-25 07:09:26,user1315@example.com,user1315,1410.61,S026
1150,2025-11-26,North,Furniture,1211.86,Completed,Ahmedabad,42,Basic,2025-11-26 11:54:38,,user1150,1146.31,S022
1254,2025-06-25,East,Groceries,2919.88,Completed,Mumbai,37,Basic,2025-06-25 18:13:09,user1254@example.com,user1254,2553.21,S027
1491,2025-06-06,Central,Office Supplies,1338.54,Cancelled,Kolkata,46,Premium,2025-06-06 09:05:40,user1491@example.com,user1491,1438.92,S014
1655,2025-11-28,East,Groceries,1650.99,Completed,Kolkata,58,Premium,2025-11-28 18:44:14,user1655@example.com,user1655,1616.61,S012
1336,2025-12-04,West,Groceries,74.94,Pending,Chennai,45,Basic,2025-12-04 00:58:05,user1336@example.com,user1336,70.05,S019
1092,2025-02-22,East,Office Supplies,3844.66,Cancelled,Hyderabad,44,Premium,2025-02-22 20:10:33,user1092@example.com,user1092,3811.69,S003
1430,2025-01-15,East,Clothing,1911.09,Pending,Hyderabad,24,Basic,2025-01-15 03:27:05,user1430@example.com,user1430,1856.66,S008
1460,2025-01-08,North,Clothing,4287.83,Cancelled,Delhi,51,Premium,2025-01-08 19:19:09,user1460@example.com,,4144.32,S024
1599,2025-10-25,North,Office Supplies,546.49,,Chennai,16,Premium,2025-10-25 10:35:38,user1599@example.com,user1599,585.36,S020
1713,2025-12-22,Central,Office Supplies,4060.99,Cancelled,Chennai,35,Premium,2025-12-22 15:30:08,user1713@example.com,user1713,4555.13,S002
1182,2025-07-18,South,Electronics,1535.26,,Hyderabad,36,Basic,2025-07-18 07:38:34,user1182@example.com,user1182,1480.06,S012
1195,2025-10-01,Central,Office Supplies,2769.8,Cancelled,Ahmedabad,35,Premium,2025-10-01 17:55:10,user1195@example.com,user1195,2831.06,S017
1147,2025-08-08,Central,Electronics,2552.26,,Mumbai,18,Basic,2025-08-08 15:33:09,user1147@example.com,user1147,2601.86,S004
1709,2025-04-29,Central,Groceries,1313.8,Pending,Kolkata,38,Basic,2025-04-29 03:19:27,user1709@example.com,user1709,1103.03,S006
1229,2025-07-16,Central,Office Supplies,1529.09,Completed,Mumbai,56,Basic,2025-07-16 07:41:24,user1229@example.com,user1229,1444.64,S027
1381,2025-09-07,North,Electronics,4744.58,,Kolkata,36,Premium,2025-09-07 11:33:46,user1381@example.com,user1381,4695.85,S004
1341,2025-04-02,West,Electronics,506.83,Pending,Delhi,19,Premium,2025-04-02 09:29:52,user1341@example.com,user1341,433.46,S011
1675,2025-03-10,Central,Clothing,1677.04,,Chennai,43,Premium,2025-03-10 21:30:20,user1675@example.com,user1675,1969.4,S023
1689,2025-01-22,Central,Electronics,1832.35,Cancelled,Pune,56,Premium,2025-01-22 04:38:32,user1689@example.com,user1689,1800.4,S015
